CASP    Decoy               GDT.TS  TMscore.C
CASP12  T0886TS145_4        8.62    0.26
CASP12  T0886TS162_3        8.62    0.28
CASP12  T0886TS162_2        8.41    0.27
CASP12  T0886TS455_2        8.41    0.28
CASP12  T0886TS420_3        8.41    0.28
CASP12  T0886TS421_2        8.41    0.20
CASP12  T0886TS345_4        8.30    0.23
CASP12  T0886TS407_5        8.19    0.25
CASP12  T0886TS022_5        8.08    0.24
CASP12  T0886TS022_4        8.08    0.22
CASP12  T0886TS232_1        7.86    0.24
CASP12  T0886TS287_4        7.86    0.21
CASP12  T0886TS258_5        7.75    0.29
CASP12  T0886TS171_4        7.75    0.25
CASP12  T0886TS275_5        7.75    0.19
CASP12  T0886TS022_1        7.64    0.25
CASP12  T0886TS230_2        7.64    0.25
CASP12  T0886TS022_3        7.64    0.24
CASP12  T0886TS022_2        7.64    0.25
CASP12  T0886TS455_5        7.53    0.25
CASP12  T0886TS464_3        7.53    0.20
CASP12  T0886TS275_2        7.42    0.18
CASP12  T0886TS236_4        7.42    0.20
CASP12  T0886TS275_1        7.31    0.19
CASP12  T0886TS480_1        7.31    0.33
CASP12  T0886TS171_3        7.31    0.22
CASP12  T0886TS322_2        7.31    0.11
CASP12  T0886TS275_4        7.31    0.14
CASP12  T0886TS287_5        7.31    0.22
CASP12  T0886TS480_2        7.21    0.34
CASP12  T0886TS275_3        7.21    0.18
CASP12  T0886TS455_3        7.21    0.24
CASP12  T0886TS230_5        7.10    0.23
CASP12  T0886TS230_4        7.10    0.27
CASP12  T0886TS230_3        6.99    0.26
CASP12  T0886TS230_1        6.88    0.27
CASP12  T0886TS192_1        6.77    0.35
CASP12  T0886TS171_5        6.44    0.26
CASP12  T0886TS322_5        6.11    0.14
CASP12  T0886TS322_4        5.89    0.12
CASP12  T0886TS322_3        5.68    0.14
CASP12  T0886TS322_1        5.24    0.13
CASP12  T0887TS450_1        57.45   0.63
CASP12  T0887TS011_1        56.83   0.62
CASP12  T0887TS450_3        56.52   0.62
CASP12  T0887TS450_2        56.37   0.62
CASP12  T0887TS450_5        56.06   0.63
CASP12  T0887TS450_4        56.06   0.63
CASP12  T0887TS011_2        55.28   0.62
CASP12  T0887TS067_3        53.88   0.59
CASP12  T0887TS203_3        53.88   0.59
CASP12  T0887TS114_2        53.88   0.59
CASP12  T0887TS432_4        53.88   0.59
CASP12  T0887TS303_3        53.57   0.59
CASP12  T0887TS396_1        53.42   0.63
CASP12  T0887TS004_5        53.42   0.60
CASP12  T0887TS320_1        53.42   0.63
CASP12  T0887TS479_1        53.42   0.63
CASP12  T0887TS079_3        53.42   0.63
CASP12  T0887TS439_2        53.11   0.62
CASP12  T0887TS005_2        53.11   0.59
CASP12  T0887TS393_4        52.95   0.62
CASP12  T0887TS384_3        52.64   0.62
CASP12  T0887TS004_1        52.48   0.61
CASP12  T0887TS067_2        52.33   0.61
CASP12  T0887TS203_1        52.33   0.61
CASP12  T0887TS303_2        52.33   0.61
CASP12  T0887TS363_3        52.33   0.61
CASP12  T0887TS114_4        52.33   0.61
CASP12  T0887TS498_1        52.33   0.61
CASP12  T0887TS102_4        52.33   0.61
CASP12  T0887TS432_1        52.33   0.61
CASP12  T0887TS232_5        52.33   0.61
CASP12  T0887TS417_2        52.33   0.61
CASP12  T0887TS073_1        51.55   0.67
CASP12  T0887TS179_3        51.40   0.56
CASP12  T0887TS439_4        50.62   0.55
CASP12  T0887TS320_5        50.47   0.58
CASP12  T0887TS420_3        50.47   0.58
CASP12  T0887TS313_4        50.47   0.58
CASP12  T0887TS313_3        50.47   0.58
CASP12  T0887TS396_2        50.16   0.57
CASP12  T0887TS407_5        50.00   0.59
CASP12  T0887TS183_1        49.84   0.58
CASP12  T0887TS486_1        49.84   0.58
CASP12  T0887TS313_1        49.84   0.58
CASP12  T0887TS079_2        49.69   0.58
CASP12  T0887TS407_4        49.69   0.60
CASP12  T0887TS349_1        49.69   0.58
CASP12  T0887TS119_1        49.69   0.58
CASP12  T0887TS320_4        49.38   0.59
CASP12  T0887TS313_5        49.38   0.59
CASP12  T0887TS005_4        49.22   0.58
CASP12  T0887TS313_2        49.07   0.58
CASP12  T0887TS207_1        48.91   0.59
CASP12  T0887TS407_3        48.91   0.59
CASP12  T0887TS064_1        48.60   0.52
CASP12  T0887TS411_1        48.60   0.52
CASP12  T0887TS303_1        48.45   0.54
CASP12  T0887TS320_2        48.45   0.57
CASP12  T0887TS407_1        48.45   0.57
CASP12  T0887TS203_4        48.14   0.54
CASP12  T0887TS067_4        48.14   0.54
CASP12  T0887TS114_5        48.14   0.54
CASP12  T0887TS498_3        48.14   0.54
CASP12  T0887TS432_5        48.14   0.54
CASP12  T0887TS384_5        48.14   0.56
CASP12  T0887TS005_3        48.14   0.54
CASP12  T0887TS417_3        48.14   0.54
CASP12  T0887TS405_1        48.14   0.54
CASP12  T0887TS407_2        48.14   0.57
CASP12  T0887TS393_1        48.14   0.54
CASP12  T0887TS320_3        47.98   0.52
CASP12  T0887TS005_1        47.98   0.52
CASP12  T0887TS303_4        47.83   0.56
CASP12  T0887TS179_1        47.83   0.53
CASP12  T0887TS067_1        47.67   0.56
CASP12  T0887TS114_1        47.67   0.56
CASP12  T0887TS432_2        47.67   0.56
CASP12  T0887TS417_1        47.67   0.56
CASP12  T0887TS446_3        47.52   0.57
CASP12  T0887TS446_2        47.52   0.55
CASP12  T0887TS324_4        47.36   0.50
CASP12  T0887TS079_1        47.36   0.53
CASP12  T0887TS421_1        47.36   0.53
CASP12  T0887TS324_5        46.89   0.50
CASP12  T0887TS486_5        46.89   0.53
CASP12  T0887TS179_4        46.74   0.56
CASP12  T0887TS077_4        46.74   0.54
CASP12  T0887TS192_1        46.58   0.56
CASP12  T0887TS446_1        46.27   0.52
CASP12  T0887TS405_2        46.27   0.55
CASP12  T0887TS236_1        46.12   0.51
CASP12  T0887TS236_2        46.12   0.51
CASP12  T0887TS252_1        45.96   0.52
CASP12  T0887TS077_3        45.96   0.54
CASP12  T0887TS421_2        45.96   0.55
CASP12  T0887TS179_2        45.81   0.55
CASP12  T0887TS425_2        45.81   0.52
CASP12  T0887TS077_2        45.81   0.55
CASP12  T0887TS077_1        45.65   0.54
CASP12  T0887TS382_3        45.65   0.57
CASP12  T0887TS023_2        45.65   0.54
CASP12  T0887TS480_2        45.65   0.54
CASP12  T0887TS425_5        45.50   0.54
CASP12  T0887TS324_3        45.50   0.49
CASP12  T0887TS203_2        45.34   0.54
CASP12  T0887TS067_5        45.34   0.54
CASP12  T0887TS114_3        45.34   0.54
CASP12  T0887TS432_3        45.34   0.54
CASP12  T0887TS287_3        45.34   0.51
CASP12  T0887TS287_4        45.34   0.51
CASP12  T0887TS324_2        45.19   0.48
CASP12  T0887TS425_4        45.03   0.55
CASP12  T0887TS425_1        45.03   0.54
CASP12  T0887TS324_1        45.03   0.48
CASP12  T0887TS250_1        45.03   0.50
CASP12  T0887TS486_4        45.03   0.56
CASP12  T0887TS425_3        44.88   0.55
CASP12  T0887TS421_4        44.88   0.51
CASP12  T0887TS230_1        44.72   0.60
CASP12  T0887TS443_1        44.56   0.54
CASP12  T0887TS287_5        44.56   0.55
CASP12  T0887TS382_4        44.56   0.57
CASP12  T0887TS345_5        44.56   0.47
CASP12  T0887TS382_5        44.41   0.55
CASP12  T0887TS077_5        44.41   0.54
CASP12  T0887TS287_2        44.10   0.49
CASP12  T0887TS089_5        43.94   0.50
CASP12  T0887TS252_2        43.94   0.45
CASP12  T0887TS247_1        43.94   0.53
CASP12  T0887TS270_5        43.94   0.50
CASP12  T0887TS066_5        43.94   0.50
CASP12  T0887TS213_5        43.94   0.50
CASP12  T0887TS302_5        43.94   0.50
CASP12  T0887TS095_5        43.94   0.50
CASP12  T0887TS171_5        43.79   0.53
CASP12  T0887TS171_3        43.79   0.53
CASP12  T0887TS171_1        43.79   0.53
CASP12  T0887TS023_5        43.79   0.52
CASP12  T0887TS382_2        43.79   0.56
CASP12  T0887TS247_4        43.79   0.46
CASP12  T0887TS452_1        43.79   0.50
CASP12  T0887TS243_3        43.63   0.48
CASP12  T0887TS243_2        43.63   0.48
CASP12  T0887TS166_1        43.48   0.52
CASP12  T0887TS243_4        43.48   0.48
CASP12  T0887TS243_5        43.48   0.48
CASP12  T0887TS243_1        43.48   0.48
CASP12  T0887TS236_4        43.32   0.51
CASP12  T0887TS287_1        43.32   0.51
CASP12  T0887TS092_1        43.17   0.48
CASP12  T0887TS048_1        43.17   0.48
CASP12  T0887TS342_1        43.17   0.48
CASP12  T0887TS236_3        43.17   0.46
CASP12  T0887TS250_2        43.17   0.49
CASP12  T0887TS439_3        43.17   0.47
CASP12  T0887TS250_5        43.01   0.49
CASP12  T0887TS382_1        43.01   0.54
CASP12  T0887TS179_5        42.86   0.48
CASP12  T0887TS250_3        42.70   0.47
CASP12  T0887TS325_2        42.70   0.48
CASP12  T0887TS016_1        42.70   0.49
CASP12  T0887TS250_4        42.39   0.46
CASP12  T0887TS345_1        42.39   0.51
CASP12  T0887TS486_3        42.24   0.52
CASP12  T0887TS345_2        42.08   0.44
CASP12  T0887TS073_3        41.92   0.48
CASP12  T0887TS247_5        41.92   0.47
CASP12  T0887TS345_3        41.46   0.43
CASP12  T0887TS411_5        41.46   0.45
CASP12  T0887TS480_4        41.15   0.47
CASP12  T0887TS275_4        41.15   0.49
CASP12  T0887TS239_5        41.15   0.46
CASP12  T0887TS023_4        41.15   0.45
CASP12  T0887TS275_1        40.99   0.51
CASP12  T0887TS102_5        40.99   0.47
CASP12  T0887TS251_2        40.99   0.47
CASP12  T0887TS220_4        40.99   0.47
CASP12  T0887TS230_2        40.84   0.51
CASP12  T0887TS464_4        40.84   0.47
CASP12  T0887TS345_4        40.84   0.49
CASP12  T0887TS247_2        40.68   0.44
CASP12  T0887TS239_2        40.68   0.47
CASP12  T0887TS171_4        40.68   0.47
CASP12  T0887TS171_2        40.68   0.47
CASP12  T0887TS232_2        40.53   0.46
CASP12  T0887TS363_2        40.53   0.46
CASP12  T0887TS384_1        40.53   0.47
CASP12  T0887TS220_5        40.53   0.46
CASP12  T0887TS439_1        40.53   0.46
CASP12  T0887TS073_5        40.37   0.49
CASP12  T0887TS239_1        40.37   0.46
CASP12  T0887TS464_3        40.37   0.51
CASP12  T0887TS464_1        40.37   0.51
CASP12  T0887TS363_1        40.22   0.48
CASP12  T0887TS275_5        40.22   0.53
CASP12  T0887TS417_4        40.22   0.48
CASP12  T0887TS220_2        40.22   0.48
CASP12  T0887TS275_2        40.06   0.45
CASP12  T0887TS384_2        40.06   0.47
CASP12  T0887TS275_3        39.75   0.53
CASP12  T0887TS239_3        39.60   0.48
CASP12  T0887TS251_4        39.44   0.46
CASP12  T0887TS239_4        39.44   0.48
CASP12  T0887TS411_2        39.44   0.47
CASP12  T0887TS017_4        39.29   0.48
CASP12  T0887TS411_3        39.29   0.46
CASP12  T0887TS363_5        39.13   0.47
CASP12  T0887TS220_1        39.13   0.47
CASP12  T0887TS443_3        39.13   0.49
CASP12  T0887TS073_2        38.98   0.44
CASP12  T0887TS203_5        38.98   0.47
CASP12  T0887TS303_5        38.98   0.46
CASP12  T0887TS363_4        38.98   0.47
CASP12  T0887TS220_3        38.98   0.47
CASP12  T0887TS247_3        38.98   0.44
CASP12  T0887TS017_2        38.98   0.48
CASP12  T0887TS384_4        38.98   0.46
CASP12  T0887TS393_3        38.82   0.47
CASP12  T0887TS023_3        38.82   0.50
CASP12  T0887TS017_3        38.66   0.48
CASP12  T0887TS017_5        38.66   0.48
CASP12  T0887TS017_1        38.51   0.47
CASP12  T0887TS073_4        38.35   0.45
CASP12  T0887TS023_1        38.04   0.49
CASP12  T0887TS411_4        38.04   0.46
CASP12  T0887TS230_4        37.58   0.47
CASP12  T0887TS474_1        37.42   0.46
CASP12  T0887TS126_1        36.80   0.48
CASP12  T0887TS330_5        35.56   0.41
CASP12  T0887TS004_2        35.40   0.51
CASP12  T0887TS230_5        34.94   0.43
CASP12  T0887TS001_1        34.78   0.49
CASP12  T0887TS330_3        34.47   0.41
CASP12  T0887TS251_1        34.32   0.40
CASP12  T0887TS126_4        34.32   0.44
CASP12  T0887TS451_1        34.01   0.40
CASP12  T0887TS443_2        33.85   0.49
CASP12  T0887TS443_4        33.54   0.48
CASP12  T0887TS451_4        33.54   0.39
CASP12  T0887TS443_5        33.23   0.48
CASP12  T0887TS480_1        33.23   0.43
CASP12  T0887TS230_3        32.61   0.40
CASP12  T0887TS083_5        32.45   0.35
CASP12  T0887TS451_3        31.99   0.38
CASP12  T0887TS282_3        31.21   0.38
CASP12  T0887TS330_1        31.06   0.35
CASP12  T0887TS040_3        30.75   0.35
CASP12  T0887TS330_4        30.75   0.34
CASP12  T0887TS282_2        30.59   0.34
CASP12  T0887TS451_5        30.12   0.35
CASP12  T0887TS083_4        30.12   0.34
CASP12  T0887TS060_4        28.26   0.42
CASP12  T0887TS004_4        27.95   0.38
CASP12  T0887TS451_2        27.64   0.39
CASP12  T0887TS282_5        27.48   0.34
CASP12  T0887TS126_2        27.33   0.38
CASP12  T0887TS083_3        27.33   0.33
CASP12  T0887TS399_4        27.17   0.33
CASP12  T0887TS145_1        27.17   0.41
CASP12  T0887TS399_1        27.17   0.32
CASP12  T0887TS004_3        26.86   0.34
CASP12  T0887TS207_5        26.86   0.38
CASP12  T0887TS486_2        26.86   0.45
CASP12  T0887TS060_1        26.55   0.37
CASP12  T0887TS183_2        26.55   0.34
CASP12  T0887TS396_5        26.55   0.36
CASP12  T0887TS183_4        26.55   0.34
CASP12  T0887TS479_5        26.55   0.36
CASP12  T0887TS399_3        26.55   0.32
CASP12  T0887TS282_4        26.40   0.37
CASP12  T0887TS498_4        26.40   0.36
CASP12  T0887TS183_3        26.40   0.36
CASP12  T0887TS479_4        26.24   0.34
CASP12  T0887TS399_2        26.24   0.32
CASP12  T0887TS060_3        26.24   0.39
CASP12  T0887TS060_2        25.78   0.38
CASP12  T0887TS040_1        25.78   0.29
CASP12  T0887TS060_5        25.78   0.37
CASP12  T0887TS011_4        25.62   0.37
CASP12  T0887TS011_5        25.31   0.38
CASP12  T0887TS357_5        25.16   0.38
CASP12  T0887TS011_3        25.16   0.37
CASP12  T0887TS399_5        25.00   0.31
CASP12  T0887TS145_2        24.69   0.40
CASP12  T0887TS180_4        24.38   0.31
CASP12  T0887TS357_2        24.38   0.38
CASP12  T0887TS180_3        24.07   0.32
CASP12  T0887TS434_3        23.91   0.36
CASP12  T0887TS207_4        23.76   0.33
CASP12  T0887TS321_5        23.76   0.31
CASP12  T0887TS145_4        23.76   0.31
CASP12  T0887TS357_4        23.60   0.36
CASP12  T0887TS126_5        23.60   0.31
CASP12  T0887TS357_1        23.60   0.37
CASP12  T0887TS282_1        23.45   0.40
CASP12  T0887TS452_4        23.45   0.30
CASP12  T0887TS180_1        23.14   0.32
CASP12  T0887TS300_2        22.98   0.35
CASP12  T0887TS066_2        22.98   0.29
CASP12  T0887TS095_2        22.98   0.29
CASP12  T0887TS270_2        22.98   0.29
CASP12  T0887TS213_2        22.98   0.29
CASP12  T0887TS302_2        22.98   0.29
CASP12  T0887TS089_2        22.98   0.29
CASP12  T0887TS180_2        22.98   0.30
CASP12  T0887TS095_4        22.52   0.30
CASP12  T0887TS302_4        22.52   0.30
CASP12  T0887TS251_3        22.52   0.35
CASP12  T0887TS357_3        22.52   0.36
CASP12  T0887TS089_4        22.52   0.30
CASP12  T0887TS270_4        22.52   0.30
CASP12  T0887TS145_3        22.52   0.43
CASP12  T0887TS066_4        22.52   0.30
CASP12  T0887TS213_4        22.52   0.30
CASP12  T0887TS452_2        22.36   0.31
CASP12  T0887TS420_4        22.20   0.30
CASP12  T0887TS420_1        22.20   0.31
CASP12  T0887TS434_1        22.20   0.30
CASP12  T0887TS434_2        22.20   0.31
CASP12  T0887TS040_2        22.20   0.27
CASP12  T0887TS467_5        22.20   0.33
CASP12  T0887TS264_5        22.05   0.26
CASP12  T0887TS188_1        21.89   0.32
CASP12  T0887TS434_4        21.89   0.33
CASP12  T0887TS126_3        21.58   0.26
CASP12  T0887TS040_4        21.58   0.25
CASP12  T0887TS480_3        21.58   0.29
CASP12  T0887TS467_1        21.58   0.33
CASP12  T0887TS040_5        21.43   0.25
CASP12  T0887TS321_2        21.43   0.26
CASP12  T0887TS019_1        21.27   0.32
CASP12  T0887TS330_2        21.12   0.25
CASP12  T0887TS145_5        20.96   0.34
CASP12  T0887TS483_3        20.96   0.32
CASP12  T0887TS483_2        20.96   0.32
CASP12  T0887TS300_1        20.34   0.28
CASP12  T0887TS464_5        20.34   0.26
CASP12  T0887TS083_2        20.34   0.27
CASP12  T0887TS026_3        20.19   0.29
CASP12  T0887TS380_3        20.19   0.29
CASP12  T0887TS452_5        20.03   0.33
CASP12  T0887TS270_1        19.72   0.33
CASP12  T0887TS213_1        19.72   0.33
CASP12  T0887TS095_1        19.72   0.33
CASP12  T0887TS302_1        19.72   0.33
CASP12  T0887TS066_1        19.72   0.33
CASP12  T0887TS380_4        19.72   0.29
CASP12  T0887TS321_1        19.72   0.33
CASP12  T0887TS089_1        19.72   0.33
CASP12  T0887TS026_4        19.72   0.29
CASP12  T0887TS434_5        19.41   0.30
CASP12  T0887TS321_3        19.41   0.38
CASP12  T0887TS321_4        19.41   0.38
CASP12  T0887TS483_5        19.25   0.30
CASP12  T0887TS028_5        19.10   0.29
CASP12  T0887TS028_2        18.94   0.30
CASP12  T0887TS101_1        18.79   0.26
CASP12  T0887TS264_3        18.79   0.26
CASP12  T0887TS028_4        18.79   0.31
CASP12  T0887TS162_5        18.63   0.30
CASP12  T0887TS229_5        18.63   0.35
CASP12  T0887TS229_2        18.63   0.24
CASP12  T0887TS475_5        18.63   0.23
CASP12  T0887TS359_4        18.63   0.34
CASP12  T0887TS079_5        18.48   0.29
CASP12  T0887TS300_3        18.48   0.28
CASP12  T0887TS380_1        18.48   0.29
CASP12  T0887TS456_4        18.48   0.21
CASP12  T0887TS479_3        18.48   0.29
CASP12  T0887TS026_1        18.48   0.29
CASP12  T0887TS441_4        18.48   0.26
CASP12  T0887TS101_2        18.32   0.27
CASP12  T0887TS264_2        18.32   0.28
CASP12  T0887TS300_5        18.17   0.26
CASP12  T0887TS489_1        18.17   0.28
CASP12  T0887TS444_3        18.17   0.30
CASP12  T0887TS420_5        18.17   0.30
CASP12  T0887TS251_5        18.17   0.22
CASP12  T0887TS101_3        18.17   0.26
CASP12  T0887TS264_1        18.17   0.25
CASP12  T0887TS264_4        18.17   0.27
CASP12  T0887TS083_1        18.01   0.26
CASP12  T0887TS467_2        18.01   0.27
CASP12  T0887TS325_1        18.01   0.24
CASP12  T0887TS300_4        17.86   0.29
CASP12  T0887TS162_2        17.86   0.28
CASP12  T0887TS444_5        17.86   0.28
CASP12  T0887TS028_1        17.86   0.31
CASP12  T0887TS456_1        17.86   0.20
CASP12  T0887TS467_4        17.86   0.30
CASP12  T0887TS232_4        17.70   0.26
CASP12  T0887TS456_5        17.70   0.22
CASP12  T0887TS441_5        17.70   0.23
CASP12  T0887TS028_3        17.70   0.29
CASP12  T0887TS173_4        17.70   0.23
CASP12  T0887TS441_2        17.55   0.22
CASP12  T0887TS180_5        17.55   0.22
CASP12  T0887TS101_4        17.55   0.24
CASP12  T0887TS173_3        17.55   0.19
CASP12  T0887TS393_2        17.39   0.21
CASP12  T0887TS252_4        17.39   0.20
CASP12  T0887TS005_5        17.39   0.20
CASP12  T0887TS498_2        17.39   0.28
CASP12  T0887TS475_2        17.39   0.25
CASP12  T0887TS236_5        17.39   0.28
CASP12  T0887TS396_3        17.39   0.22
CASP12  T0887TS479_2        17.39   0.24
CASP12  T0887TS417_5        17.39   0.20
CASP12  T0887TS439_5        17.39   0.20
CASP12  T0887TS380_2        17.24   0.29
CASP12  T0887TS475_3        17.24   0.23
CASP12  T0887TS026_2        17.24   0.29
CASP12  T0887TS380_5        17.24   0.29
CASP12  T0887TS483_4        17.24   0.25
CASP12  T0887TS325_3        17.24   0.21
CASP12  T0887TS444_4        17.24   0.31
CASP12  T0887TS026_5        17.24   0.29
CASP12  T0887TS421_5        17.08   0.21
CASP12  T0887TS444_2        17.08   0.28
CASP12  T0887TS396_4        17.08   0.24
CASP12  T0887TS252_3        17.08   0.23
CASP12  T0887TS102_1        17.08   0.22
CASP12  T0887TS173_1        17.08   0.24
CASP12  T0887TS102_2        17.08   0.22
CASP12  T0887TS456_3        17.08   0.25
